"Code","Description","Parent"
"Ee_55_50_50","Building Liquid Fuel Distribution And Supply","Ee_55_50"
"Ee_55_50_70","Building Water Distribution And Supply","Ee_55_50"
"Ee_55_50_80","Building Water Fire Suppression","Ee_55_50"
"Ee_55_50_85","Building Piped Supply Power Supply","Ee_55_50"
"Ee_55_70","Landscape Piped Supply","Ee_55"
"Ee_55_70_15","Landscape Water Extraction, Treatment And Storage","Ee_55_70"
"Ee_55_70_70","Landscape Water Distribution And Supply","Ee_55_70"
"Ee_55_70_80","Landscape Water Fire Suppression","Ee_55_70"
"Ee_55_70_85","Landscape Piped Supply Power Supply","Ee_55_70"
"Ee_55_80","Process Piped Supply","Ee_55"
"Ee_55_80_05","Process Gas Extraction, Treatment And Storage","Ee_55_80"
"Ee_55_80_10","Process Liquid Fuel Extraction, Treatment And Storage","Ee_55_80"
"Ee_55_80_15","Process Water Extraction, Treatment And Storage","Ee_55_80"
"Ee_55_80_20","Process Gas Distribution And Supply","Ee_55_80"
"Ee_55_80_30","Process Gas Fire Suppression","Ee_55_80"
"Ee_55_80_40","Process Steam Distribution And Supply","Ee_55_80"
"Ee_55_80_50","Process Liquid Fuel Distribution And Supply","Ee_55_80"
"Ee_55_80_60","Process Liquid Distribution And Supply","Ee_55_80"
"Ee_55_80_70","Process Water Distribution And Supply","Ee_55_80"
"Ee_55_80_80","Process Water Fire Suppression","Ee_55_80"
"Ee_55_80_82","Process Piped Solids Distribution And Supply","Ee_55_80"
"Ee_55_80_85","Process Piped Supply Power Supply","Ee_55_80"
"Ee_55_95","Temporary Piped Supply","Ee_55"
"Ee_60","Heating, Cooling And Refrigeration Elements","Ee"
"Ee_60_10","Utility Heating And Cooling","Ee_60"
"Ee_60_10_40","District Heating And Cooling","Ee_60_10"
"Ee_60_10_85","Utility Heating And Cooling Power Supply","Ee_60_10"
"Ee_60_30","Transport Heating And Cooling","Ee_60"
"Ee_60_30_30","Rail And Paving Heating","Ee_60_30"
"Ee_60_30_85","Transport Heating And Cooling Power Supply","Ee_60_30"
"Ee_60_50","Building Heating, Cooling And Refrigeration","Ee_60"
"Ee_60_50_40","Building Combined Heating And Cooling","Ee_60_50"
"Ee_60_50_44","Building Cooling","Ee_60_50"
"Ee_60_50_48","Building Heating","Ee_60_50"
"Ee_60_50_60","Building Refrigeration","Ee_60_50"
"Ee_60_50_80","Building Drying","Ee_60_50"
"Ee_60_50_85","Building Heating And Cooling Power Supply","Ee_60_50"
"Ee_60_70","Landscape Heating, Cooling And Refrigeration","Ee_60"
"Ee_60_70_44","Landscape Cooling","Ee_60_70"
"Ee_60_70_48","Landscape Heating","Ee_60_70"
"Ee_60_70_85","Landscape Heating And Cooling Power Supply","Ee_60_70"
"Ee_60_80","Process Heating, Cooling And Refrigeration","Ee_60"
"Ee_60_80_40","Process Combined Heating And Cooling","Ee_60_80"
"Ee_60_80_44","Process Cooling","Ee_60_80"
"Ee_60_80_48","Process Heating","Ee_60_80"
"Ee_60_80_60","Process Refrigeration","Ee_60_80"
"Ee_60_80_80","Process Drying","Ee_60_80"
"Ee_60_80_85","Process Heating And Cooling Power Supply","Ee_60_80"
"Ee_65","Ventilation And Air Conditioning Elements","Ee"
"Ee_65_10","Utility Ventilation","Ee_65"
"Ee_65_30","Transport Ventilation","Ee_65"
"Ee_65_30_10","Transport Extraction","Ee_65_30"
"Ee_65_30_40","Transport Ventilation","Ee_65_30"
"Ee_65_30_60","Specialist Ventilation","Ee_65_30"
"Ee_65_30_85","Transport Ventilation Power Supply","Ee_65_30"
"Ee_65_50","Building Ventilation And Air Conditioning","Ee_65"
"Ee_65_50_10","Building Extraction","Ee_65_50"
"Ee_65_50_40","Building Ventilation","Ee_65_50"
"Ee_65_50_60","Building Specialist Ventilation","Ee_65_50"
"Ee_65_50_80","Building Air Conditioning","Ee_65_50"
"Ee_65_50_85","Building Ventilation And Air Conditioning Power Supply","Ee_65_50"
"Ee_65_80","Process Ventilation And Air Conditioning","Ee_65"
"Ee_65_80_10","Process Extraction","Ee_65_80"
"Ee_65_80_40","Process Ventilation","Ee_65_80"
"Ee_65_80_60","Process Specialist Ventilation","Ee_65_80"
"Ee_65_80_80","Process Air Conditioning","Ee_65_80"
"Ee_65_80_85","Process Ventilation And Air Conditioning Power Supply","Ee_65_80"
"Ee_65_95","Temporary Ventilation And Air Conditioning","Ee_65"
"Ee_70","Electrical Elements","Ee"
"Ee_70_10","Utility Power And Lighting","Ee_70"
"Ee_70_10_10","Utility Power Generation","Ee_70_10"
"Ee_70_10_30","Utility Power Transmission And Distribution","Ee_70_10"
"Ee_70_30","Transport Power And Lighting","Ee_70"
"Ee_70_30_10","Transport Power Generation","Ee_70_30"
"Ee_70_30_30","Transport Power Distribution","Ee_70_30"
"Ee_70_30_60","Transport Charging","Ee_70_30"
"Ee_70_30_80","Transport Lighting","Ee_70_30"
"Ee_70_50","Building Power And Lighting","Ee_70"
"Ee_70_50_10","Building Power Generation","Ee_70_50"
"Ee_70_50_30","Building Power Distribution","Ee_70_50"
"Ee_70_50_80","Building Lighting","Ee_70_50"
"Ee_70_70","Landscape Power And Lighting","Ee_70"
"Ee_70_70_10","Landscape Power Generation","Ee_70_70"
"Ee_70_70_30","Landscape Power Distribution","Ee_70_70"
"Ee_70_70_80","Landscape Lighting","Ee_70_70"
"Ee_70_80","Process Power And Lighting","Ee_70"
"Ee_70_80_10","Process Power Generation","Ee_70_80"
"Ee_70_80_30","Process Power Distribution","Ee_70_80"
"Ee_70_80_80","Process Lighting","Ee_70_80"
"Ee_70_95","Temporary Electrical","Ee_70"
"Ee_75","Communications, Security, Safety, Control And","Ee"
"Ee_75_10","Utility Communications, Security, Safety, Control And Protection","Ee_75"
"Ee_75_10_10","Utility Communications","Ee_75_10"
"Ee_75_10_30","Utility Signals","Ee_75_10"
"Ee_75_10_40","Utility Security","Ee_75_10"
"Ee_75_10_60","Utility Environmental Safety","Ee_75_10"
"Ee_75_10_70","Utility Control And Management","Ee_75_10"
"Ee_75_10_80","Utility Protection","Ee_75_10"
"Ee_75_10_85","Utility Communications Etc Power Supply","Ee_75_10"
"Ee_75_30","Transport Communications, Security, Safety, Control And Protection","Ee_75"
"Ee_75_30 10","Transport Communications","Ee_75_30"
"Ee_75_30_30","Transport Signals","Ee_75_30"
"Ee_75_30_40","Transport Security","Ee_75_30"
"Ee_75_30_60","Transport Environmental Safety","Ee_75_30"
"Ee_75_30_70","Transport Control And Management","Ee_75_30"
"Ee_75_30_80","Transport Protection","Ee_75_30"
"Ee_75_30_85","Transport Communications Etc Power Supply","Ee_75_30"
"Ee_75_50","Building Communications, Security, Safety, Control And Protection","Ee_75"
"Ee_75_50_10","Building Communications","Ee_75_50"
"Ee_75_50_30","Building Signals","Ee_75_50"
"Ee_75_50_40","Building Security","Ee_75_50"
"Ee_75_50_50","Building Medical Safety","Ee_75_50"
"Ee_75_50_60","Building Environmental Safety","Ee_75_50"
"Ee_75_50_70","Building Control And Management","Ee_75_50"
"Ee_75_50_80","Building Protection","Ee_75_50"
"Ee_75_50_85","Building Communications Etc Power Supply","Ee_75_50"
"Ee_75_70","Landscape Communications, Security, Safety, Control And Protection","Ee_75"
"Ee_75_70_10","Landscape Communications","Ee_75_70"
"Ee_75_70_30","Landscape Signals","Ee_75_70"
"Ee_75_70_40","Landscape Security","Ee_75_70"
"Ee_75_70_60","Landscape Environmental Safety","Ee_75_70"
"Ee_75_70_70","Landscape Control And Management","Ee_75_70"
"Ee_75_70_80","Landscape Protection","Ee_75_70"
"Ee_75_70_85","Landscape Communications Etc Power Supply","Ee_75_70"
"Ee_75_80","Process Communications, Security, Safety, Control And Protection","Ee_75"
"Ee_75_80_10","Process Communications","Ee_75_80"
"Ee_75_80_30","Process Signals","Ee_75_80"
"Ee_75_80_40","Process Security","Ee_75_80"
"Ee_75_80_60","Process Environmental Safety","Ee_75_80"
"Ee_75_80_70","Process Control And Management","Ee_75_80"
"Ee_75_80_80","Process Protection","Ee_75_80"
"Ee_75_80_85","Process Communications Etc Power Supply","Ee_75_80"
"Ee_75_95","Temporary Communications, Security, Safety, Control And Protection","Ee_75"
"Ee_80","Transport Elements","Ee"
"Ee_80_30","Transport","Ee_80"
"Ee_80_30_10","Transport Cable Transport","Ee_80_30"
"Ee_80_30_60","Transport Operable Bridges","Ee_80_30"
"Ee_80_30_70","Transport Tracks","Ee_80_30"
"Ee_80_30_80","Transport Turntables","Ee_80_30"
"Ee_80_30_82","Transport Vehicle Access","Ee_80_30"
"Ee_80_30_85","Transport Power Supply","Ee_80_30"
"Ee_80_50","Building Transport","Ee_80"
"Ee_80_50_20","Building Conveyors","Ee_80_50"
"Ee_80_50_30","Building Cranes And Hoists","Ee_80_50"
"Ee_80_50_40","Building Escalators And Moving Walks","Ee_80_50"
"Ee_80_50_50","Building Lifts","Ee_80_50"
"Ee_80_50_70","Building Tracks","Ee_80_50"
"Ee_80_50_80","Building Turntables","Ee_80_50"
"Ee_80_50_85","Building Transport Power Supply","Ee_80_50"
"Ee_80_70","Landscape Transport","Ee_80"
"Ee_80_70_40","Landscape Escalators And Moving Walks","Ee_80_70"
"Ee_80_70_50","Landscape Lifts","Ee_80_70"
"Ee_80_70_70","Landscape Tracks","Ee_80_70"
"Ee_80_70_85","Landscape Transport Power Supply","Ee_80_70"
"Ee_80_80","Process Transport","Ee_80"
"Ee_80_80_10","Process Cable Transport","Ee_80_80"
"Ee_80_80_20","Process Conveyors","Ee_80_80"
"Ee_80_80_30","Process Cranes And Hoists","Ee_80_80"
"Ee_80_80_40","Process Escalators And Moving Walks","Ee_80_80"
"Ee_80_80_50","Process Lifts","Ee_80_80"
"Ee_80_80_70","Process Tracks","Ee_80_80"
"Ee_80_80_80","Process Turntables","Ee_80_80"
"Ee_80_80_85","Process Transport Power Supply","Ee_80_80"
"Ee_80_95","Temporary Transport","Ee_80"
"Ee_85","Process Engineering Elements","Ee"
"Ee_85_95","Temporary Process Engineering","Ee_85"
"Ee_90","Soft Facility Management Elements","Ee"
